concept:name,time:timestamp,case:concept:name
06_VD_030_1,2013-06-17 00:00:00+02:00,7410675
01_HOOFD_250_2,2013-06-17 00:00:00+02:00,7410675
01_HOOFD_250_1,2013-06-17 00:00:00+02:00,7410675
06_VD_030_1a,2013-06-17 00:00:00+02:00,7410675
01_HOOFD_490_1,2013-06-17 00:00:00+02:00,7410675
01_HOOFD_490_1a,2013-06-17 00:00:00+02:00,7410675
06_VD_035,2013-06-17 00:00:00+02:00,7410675
01_HOOFD_195,2013-06-17 00:00:00+02:00,7410675
06_VD_030_4,2013-06-17 00:00:00+02:00,7410675
01_HOOFD_370,2013-06-17 00:00:00+02:00,7410675
01_HOOFD_110_0,2013-06-17 00:00:00+02:00,7440933
01_HOOFD_180,2013-06-17 00:00:00+02:00,7440933
08_AWB45_005,2013-06-17 00:00:00+02:00,7440933
01_HOOFD_200,2013-06-17 00:00:00+02:00,7440933
01_HOOFD_330,2013-06-17 00:00:00+02:00,7440933
09_AH_I_010,2013-06-17 00:00:00+02:00,7440933
01_HOOFD_380,2013-06-17 00:00:00+02:00,7440933
01_HOOFD_430,2013-06-17 00:00:00+02:00,7440933
11_AH_II_010,2013-06-17 00:00:00+02:00,7440933
13_CRD_010,2013-06-17 00:00:00+02:00,7440933
01_HOOFD_480,2013-06-17 00:00:00+02:00,7440933
01_HOOFD_490_2,2013-06-17 00:00:00+02:00,7440933
01_HOOFD_491,2013-06-17 00:00:00+02:00,7440933
01_HOOFD_492_0,2013-06-17 00:00:00+02:00,7440933
01_HOOFD_493,2013-06-17 00:00:00+02:00,7440933
01_HOOFD_110_1,2013-06-17 00:00:00+02:00,7440933
01_HOOFD_494a,2013-06-17 00:00:00+02:00,7440933
01_HOOFD_370,2013-06-17 00:00:00+02:00,7440933
01_HOOFD_110_2,2013-06-17 00:00:00+02:00,7440933
01_HOOFD_250_2,2013-06-17 00:00:00+02:00,7440933
01_HOOFD_490_1a,2013-06-17 00:00:00+02:00,7440933
01_HOOFD_195,2013-06-17 00:00:00+02:00,7440933
01_HOOFD_490_1,2013-06-17 00:00:00+02:00,7440933
01_HOOFD_491a,2013-06-17 00:00:00+02:00,7440933
01_HOOFD_375,2013-06-17 00:00:00+02:00,7440933
01_HOOFD_490_4,2013-06-17 00:00:00+02:00,7440933
01_HOOFD_250_1,2013-06-17 00:00:00+02:00,7440933
01_HOOFD_510_2a,2013-06-17 00:00:00+02:00,7483404
01_HOOFD_510_2,2013-06-17 00:00:00+02:00,7483404
01_HOOFD_490_5,2013-06-17 00:00:00+02:00,7483404
01_HOOFD_490_5a,2013-06-17 00:00:00+02:00,7483404
01_HOOFD_510_2,2013-06-17 00:00:00+02:00,7487928
01_HOOFD_490_5,2013-06-17 00:00:00+02:00,7586443
01_HOOFD_490_5a,2013-06-17 00:00:00+02:00,7586443
01_HOOFD_510_2,2013-06-17 00:00:00+02:00,7586443
01_HOOFD_510_2a,2013-06-17 00:00:00+02:00,7586443
01_HOOFD_011,2013-06-17 00:00:00+02:00,7675576
01_HOOFD_020,2013-06-17 00:00:00+02:00,7675576
02_DRZ_010,2013-06-17 00:00:00+02:00,7675576
04_BPT_005,2013-06-17 00:00:00+02:00,7675576
01_HOOFD_065_0,2013-06-17 00:00:00+02:00,7675576
01_HOOFD_100_0,2013-06-17 00:00:00+02:00,7675576
01_HOOFD_015,2013-06-17 00:00:00+02:00,7675576
01_HOOFD_061,2013-06-17 00:00:00+02:00,7675576
01_HOOFD_101,2013-06-17 00:00:00+02:00,7675576
01_HOOFD_030_1,2013-06-17 00:00:00+02:00,7675576
01_HOOFD_010,2013-06-17 00:00:00+02:00,7710164
_END_,2013-06-17 00:00:01+02:00,7403595
_END_,2013-06-17 00:00:01+02:00,7483404
_END_,2013-06-17 00:00:01+02:00,7586443
08_AWB45_010,2013-06-18 00:00:00+02:00,7165130
08_AWB45_030,2013-06-18 00:00:00+02:00,7165130
08_AWB45_040,2013-06-18 00:00:00+02:00,7165130
08_AWB45_051_0,2013-06-18 00:00:00+02:00,7165130
01_HOOFD_193,2013-06-18 00:00:00+02:00,7165130
08_AWB45_005,2013-06-18 00:00:00+02:00,7165130
01_HOOFD_196,2013-06-18 00:00:00+02:00,7165130
01_HOOFD_200,2013-06-18 00:00:00+02:00,7165130
01_HOOFD_330,2013-06-18 00:00:00+02:00,7165130
09_AH_I_010,2013-06-18 00:00:00+02:00,7165130
01_HOOFD_380,2013-06-18 00:00:00+02:00,7165130
01_HOOFD_430,2013-06-18 00:00:00+02:00,7165130
11_AH_II_010,2013-06-18 00:00:00+02:00,7165130
13_CRD_010,2013-06-18 00:00:00+02:00,7165130
01_HOOFD_480,2013-06-18 00:00:00+02:00,7165130
01_HOOFD_490_2,2013-06-18 00:00:00+02:00,7165130
01_HOOFD_250_2,2013-06-18 00:00:00+02:00,7165130
08_AWB45_045,2013-06-18 00:00:00+02:00,7165130
01_HOOFD_490_1,2013-06-18 00:00:00+02:00,7165130
01_HOOFD_375,2013-06-18 00:00:00+02:00,7165130
01_HOOFD_370,2013-06-18 00:00:00+02:00,7165130
01_HOOFD_490_1a,2013-06-18 00:00:00+02:00,7165130
01_HOOFD_250_1,2013-06-18 00:00:00+02:00,7165130
08_AWB45_025,2013-06-18 00:00:00+02:00,7165130
01_HOOFD_195,2013-06-18 00:00:00+02:00,7165130
08_AWB45_020_1,2013-06-18 00:00:00+02:00,7165130
01_HOOFD_010,2013-06-18 00:00:00+02:00,7711311
01_HOOFD_010,2013-06-18 00:00:00+02:00,7711919
01_HOOFD_010,2013-06-18 00:00:00+02:00,7716906
11_AH_II_040b,2013-06-18 00:00:00+02:00,7796069
10_UOV_060,2013-06-20 00:00:00+02:00,3388781
10_UOV_180,2013-06-20 00:00:00+02:00,3388781
10_UOV_210,2013-06-20 00:00:00+02:00,3388781
11_AH_II_010,2013-06-20 00:00:00+02:00,3388781
01_HOOFD_490_1,2013-06-20 00:00:00+02:00,3388781
10_UOV_190_2,2013-06-20 00:00:00+02:00,3388781
10_UOV_190_1,2013-06-20 00:00:00+02:00,3388781
01_HOOFD_490_3,2013-06-20 00:00:00+02:00,3388781
01_HOOFD_490_4,2013-06-20 00:00:00+02:00,3388781
01_HOOFD_516,2013-06-20 00:00:00+02:00,5096732
01_HOOFD_516,2013-06-20 00:00:00+02:00,5888724
08_AWB45_020_2,2013-06-20 00:00:00+02:00,7168922
01_HOOFD_011,2013-06-20 00:00:00+02:00,7674299
01_HOOFD_020,2013-06-20 00:00:00+02:00,7674299
02_DRZ_010,2013-06-20 00:00:00+02:00,7674299
04_BPT_005,2013-06-20 00:00:00+02:00,7674299
01_HOOFD_065_0,2013-06-20 00:00:00+02:00,7674299
01_HOOFD_100_0,2013-06-20 00:00:00+02:00,7674299
01_HOOFD_061,2013-06-20 00:00:00+02:00,7674299
01_HOOFD_030_1,2013-06-20 00:00:00+02:00,7674299
01_HOOFD_015,2013-06-20 00:00:00+02:00,7674299
01_HOOFD_101,2013-06-20 00:00:00+02:00,7674299
01_HOOFD_011,2013-06-20 00:00:00+02:00,7710164
01_HOOFD_020,2013-06-20 00:00:00+02:00,7710164
02_DRZ_010,2013-06-20 00:00:00+02:00,7710164
04_BPT_005,2013-06-20 00:00:00+02:00,7710164
01_HOOFD_065_0,2013-06-20 00:00:00+02:00,7710164
01_HOOFD_061,2013-06-20 00:00:00+02:00,7710164
01_HOOFD_030_1,2013-06-20 00:00:00+02:00,7710164
01_HOOFD_101,2013-06-20 00:00:00+02:00,7710164
01_HOOFD_015,2013-06-20 00:00:00+02:00,7710164
01_HOOFD_011,2013-06-20 00:00:00+02:00,7711311
01_HOOFD_020,2013-06-20 00:00:00+02:00,7711311
02_DRZ_010,2013-06-20 00:00:00+02:00,7711311
04_BPT_005,2013-06-20 00:00:00+02:00,7711311
01_HOOFD_065_0,2013-06-20 00:00:00+02:00,7711311
01_HOOFD_100_0,2013-06-20 00:00:00+02:00,7711311
01_HOOFD_030_1,2013-06-20 00:00:00+02:00,7711311
01_HOOFD_061,2013-06-20 00:00:00+02:00,7711311
01_HOOFD_101,2013-06-20 00:00:00+02:00,7711311
01_HOOFD_015,2013-06-20 00:00:00+02:00,7711311
01_HOOFD_030_2,2013-06-20 00:00:00+02:00,7711311
01_HOOFD_011,2013-06-20 00:00:00+02:00,7716906
01_HOOFD_020,2013-06-20 00:00:00+02:00,7716906
02_DRZ_010,2013-06-20 00:00:00+02:00,7716906
04_BPT_005,2013-06-20 00:00:00+02:00,7716906
01_HOOFD_065_0,2013-06-20 00:00:00+02:00,7716906
01_HOOFD_015,2013-06-20 00:00:00+02:00,7716906
01_HOOFD_101,2013-06-20 00:00:00+02:00,7716906
01_HOOFD_030_1,2013-06-20 00:00:00+02:00,7716906
01_HOOFD_061,2013-06-20 00:00:00+02:00,7716906
_END_,2013-06-20 00:00:01+02:00,5096732
01_HOOFD_030_2,2013-06-20 14:19:30+02:00,7710164
10_UOV_060,2013-06-21 00:00:00+02:00,5133260
11_AH_II_010,2013-06-21 00:00:00+02:00,5133260
01_HOOFD_490_2,2013-06-21 00:00:00+02:00,5133260
01_HOOFD_491,2013-06-21 00:00:00+02:00,5133260
01_HOOFD_500,2013-06-21 00:00:00+02:00,5133260
01_HOOFD_490_1,2013-06-21 00:00:00+02:00,5133260
01_HOOFD_490_4,2013-06-21 00:00:00+02:00,5133260
01_HOOFD_495,2013-06-21 00:00:00+02:00,5133260
01_HOOFD_491,2013-06-21 00:00:00+02:00,5984121
01_HOOFD_500,2013-06-21 00:00:00+02:00,5984121
01_HOOFD_519,2013-06-21 00:00:00+02:00,5984121
01_HOOFD_510_1,2013-06-21 00:00:00+02:00,5984121
01_HOOFD_515,2013-06-21 00:00:00+02:00,5984121
01_HOOFD_495,2013-06-21 00:00:00+02:00,5984121
01_HOOFD_490_4,2013-06-21 00:00:00+02:00,5984121
01_HOOFD_510_3,2013-06-21 00:00:00+02:00,5984121
08_AWB45_030,2013-06-21 00:00:00+02:00,7358567
08_AWB45_040,2013-06-21 00:00:00+02:00,7358567
08_AWB45_051_0,2013-06-21 00:00:00+02:00,7358567
01_HOOFD_193,2013-06-21 00:00:00+02:00,7358567
08_AWB45_045,2013-06-21 00:00:00+02:00,7358567
01_HOOFD_500,2013-06-21 00:00:00+02:00,7440933
01_HOOFD_510_0,2013-06-21 00:00:00+02:00,7440933
01_HOOFD_510_4,2013-06-21 00:00:00+02:00,7440933
01_HOOFD_510_1,2013-06-21 00:00:00+02:00,7440933
01_HOOFD_510_2a,2013-06-21 00:00:00+02:00,7440933
01_HOOFD_495,2013-06-21 00:00:00+02:00,7440933
01_HOOFD_515,2013-06-21 00:00:00+02:00,7440933
01_HOOFD_490_5,2013-06-21 00:00:00+02:00,7440933
01_HOOFD_510_3,2013-06-21 00:00:00+02:00,7440933
01_HOOFD_490_5a,2013-06-21 00:00:00+02:00,7440933
01_HOOFD_110_0,2013-06-21 00:00:00+02:00,7490199
01_HOOFD_180,2013-06-21 00:00:00+02:00,7490199
08_AWB45_005,2013-06-21 00:00:00+02:00,7490199
08_AWB45_010,2013-06-21 00:00:00+02:00,7490199
08_AWB45_020_0,2013-06-21 00:00:00+02:00,7490199
08_AWB45_020_1,2013-06-21 00:00:00+02:00,7490199
08_AWB45_025,2013-06-21 00:00:00+02:00,7490199
01_HOOFD_010,2013-06-21 00:00:00+02:00,7734076
01_HOOFD_510_2,2013-06-21 08:05:20+02:00,7440933
_END_,2013-06-21 08:05:21+02:00,7440933
01_HOOFD_490_5,2013-06-21 09:11:29+02:00,5984121
01_HOOFD_510_2,2013-06-21 09:24:06+02:00,5984121
01_HOOFD_510_4,2013-06-21 09:24:09+02:00,5984121
08_AWB45_020_2,2013-06-21 14:49:06+02:00,7490199
01_HOOFD_010,2013-06-22 00:00:00+02:00,7752014
01_HOOFD_510_2,2013-06-24 00:00:00+02:00,3388781
01_HOOFD_519,2013-06-24 00:00:00+02:00,5133260
01_HOOFD_515,2013-06-24 00:00:00+02:00,5133260
01_HOOFD_510_3,2013-06-24 00:00:00+02:00,5133260
01_HOOFD_510_1,2013-06-24 00:00:00+02:00,5133260
11_AH_II_010,2013-06-24 00:00:00+02:00,6436945
13_CRD_010,2013-06-24 00:00:00+02:00,6436945
01_HOOFD_490_2,2013-06-24 00:00:00+02:00,6436945
01_HOOFD_500,2013-06-24 00:00:00+02:00,6436945
01_HOOFD_510_0,2013-06-24 00:00:00+02:00,6436945
01_HOOFD_519,2013-06-24 00:00:00+02:00,6436945
01_HOOFD_490_4,2013-06-24 00:00:00+02:00,6436945
01_HOOFD_520,2013-06-24 00:00:00+02:00,6436945
01_HOOFD_490_1,2013-06-24 00:00:00+02:00,6436945
01_HOOFD_510_1,2013-06-24 00:00:00+02:00,6436945
01_HOOFD_490_1a,2013-06-24 00:00:00+02:00,6436945
01_HOOFD_515,2013-06-24 00:00:00+02:00,6436945
01_HOOFD_510_3,2013-06-24 00:00:00+02:00,6436945
01_HOOFD_495,2013-06-24 00:00:00+02:00,6436945
01_HOOFD_810,2013-06-24 00:00:00+02:00,6499483
01_BB_770,2013-06-24 00:00:00+02:00,6499483
08_AWB45_005,2013-06-24 00:00:00+02:00,7139064
01_HOOFD_196,2013-06-24 00:00:00+02:00,7139064
01_HOOFD_200,2013-06-24 00:00:00+02:00,7139064
01_HOOFD_330,2013-06-24 00:00:00+02:00,7139064
09_AH_I_010,2013-06-24 00:00:00+02:00,7139064
01_HOOFD_380,2013-06-24 00:00:00+02:00,7139064
01_HOOFD_430,2013-06-24 00:00:00+02:00,7139064
11_AH_II_010,2013-06-24 00:00:00+02:00,7139064
13_CRD_010,2013-06-24 00:00:00+02:00,7139064
01_HOOFD_480,2013-06-24 00:00:00+02:00,7139064
01_HOOFD_490_2,2013-06-24 00:00:00+02:00,7139064
01_HOOFD_195,2013-06-24 00:00:00+02:00,7139064
01_HOOFD_375,2013-06-24 00:00:00+02:00,7139064
01_HOOFD_250_2,2013-06-24 00:00:00+02:00,7139064
01_HOOFD_490_1a,2013-06-24 00:00:00+02:00,7139064
01_HOOFD_370,2013-06-24 00:00:00+02:00,7139064
01_HOOFD_250_1,2013-06-24 00:00:00+02:00,7139064
01_HOOFD_490_1,2013-06-24 00:00:00+02:00,7139064
08_AWB45_005,2013-06-24 00:00:00+02:00,7358567
01_HOOFD_196,2013-06-24 00:00:00+02:00,7358567
01_HOOFD_200,2013-06-24 00:00:00+02:00,7358567
01_HOOFD_330,2013-06-24 00:00:00+02:00,7358567
09_AH_I_010,2013-06-24 00:00:00+02:00,7358567
01_HOOFD_380,2013-06-24 00:00:00+02:00,7358567
01_HOOFD_430,2013-06-24 00:00:00+02:00,7358567
11_AH_II_010,2013-06-24 00:00:00+02:00,7358567
13_CRD_010,2013-06-24 00:00:00+02:00,7358567
01_HOOFD_480,2013-06-24 00:00:00+02:00,7358567
01_HOOFD_490_2,2013-06-24 00:00:00+02:00,7358567
01_HOOFD_491,2013-06-24 00:00:00+02:00,7358567
01_HOOFD_500,2013-06-24 00:00:00+02:00,7358567
01_HOOFD_510_0,2013-06-24 00:00:00+02:00,7358567
01_HOOFD_490_4,2013-06-24 00:00:00+02:00,7358567
01_HOOFD_375,2013-06-24 00:00:00+02:00,7358567
01_HOOFD_510_4,2013-06-24 00:00:00+02:00,7358567
01_HOOFD_250_1,2013-06-24 00:00:00+02:00,7358567
01_HOOFD_515,2013-06-24 00:00:00+02:00,7358567
01_HOOFD_494a,2013-06-24 00:00:00+02:00,7358567
01_HOOFD_250_2,2013-06-24 00:00:00+02:00,7358567
01_HOOFD_490_1,2013-06-24 00:00:00+02:00,7358567
01_HOOFD_510_3,2013-06-24 00:00:00+02:00,7358567
01_HOOFD_370,2013-06-24 00:00:00+02:00,7358567
01_HOOFD_195,2013-06-24 00:00:00+02:00,7358567
01_HOOFD_495,2013-06-24 00:00:00+02:00,7358567
01_HOOFD_510_1,2013-06-24 00:00:00+02:00,7358567
01_HOOFD_490_1a,2013-06-24 00:00:00+02:00,7358567
01_HOOFD_110_0,2013-06-24 00:00:00+02:00,7435956
01_HOOFD_100_0,2013-06-24 00:00:00+02:00,7435956
01_HOOFD_180,2013-06-24 00:00:00+02:00,7435956
08_AWB45_005,2013-06-24 00:00:00+02:00,7435956
01_HOOFD_200,2013-06-24 00:00:00+02:00,7435956
01_HOOFD_330,2013-06-24 00:00:00+02:00,7435956
09_AH_I_010,2013-06-24 00:00:00+02:00,7435956
01_HOOFD_380,2013-06-24 00:00:00+02:00,7435956
01_HOOFD_430,2013-06-24 00:00:00+02:00,7435956
11_AH_II_010,2013-06-24 00:00:00+02:00,7435956
13_CRD_010,2013-06-24 00:00:00+02:00,7435956
01_HOOFD_480,2013-06-24 00:00:00+02:00,7435956
01_HOOFD_490_2,2013-06-24 00:00:00+02:00,7435956
01_HOOFD_491,2013-06-24 00:00:00+02:00,7435956
01_HOOFD_492_0,2013-06-24 00:00:00+02:00,7435956
01_HOOFD_493,2013-06-24 00:00:00+02:00,7435956
01_HOOFD_490_1,2013-06-24 00:00:00+02:00,7435956
01_HOOFD_195,2013-06-24 00:00:00+02:00,7435956
01_HOOFD_250_2,2013-06-24 00:00:00+02:00,7435956
01_HOOFD_490_4,2013-06-24 00:00:00+02:00,7435956
01_HOOFD_370,2013-06-24 00:00:00+02:00,7435956
01_HOOFD_250_1,2013-06-24 00:00:00+02:00,7435956
01_HOOFD_491a,2013-06-24 00:00:00+02:00,7435956
01_HOOFD_494a,2013-06-24 00:00:00+02:00,7435956
01_HOOFD_375,2013-06-24 00:00:00+02:00,7435956
01_HOOFD_490_1a,2013-06-24 00:00:00+02:00,7435956
01_HOOFD_110_0,2013-06-24 00:00:00+02:00,7519487
01_HOOFD_180,2013-06-24 00:00:00+02:00,7519487
08_AWB45_005,2013-06-24 00:00:00+02:00,7519487
01_HOOFD_200,2013-06-24 00:00:00+02:00,7519487
01_HOOFD_330,2013-06-24 00:00:00+02:00,7519487
09_AH_I_010,2013-06-24 00:00:00+02:00,7519487
01_HOOFD_380,2013-06-24 00:00:00+02:00,7519487
01_HOOFD_430,2013-06-24 00:00:00+02:00,7519487
11_AH_II_010,2013-06-24 00:00:00+02:00,7519487
13_CRD_010,2013-06-24 00:00:00+02:00,7519487
01_HOOFD_480,2013-06-24 00:00:00+02:00,7519487
01_HOOFD_490_2,2013-06-24 00:00:00+02:00,7519487
01_HOOFD_491,2013-06-24 00:00:00+02:00,7519487
01_HOOFD_500,2013-06-24 00:00:00+02:00,7519487
01_HOOFD_510_0,2013-06-24 00:00:00+02:00,7519487
01_HOOFD_515,2013-06-24 00:00:00+02:00,7519487
01_HOOFD_490_1,2013-06-24 00:00:00+02:00,7519487
01_HOOFD_510_3,2013-06-24 00:00:00+02:00,7519487
01_HOOFD_490_4,2013-06-24 00:00:00+02:00,7519487
01_HOOFD_375,2013-06-24 00:00:00+02:00,7519487
01_HOOFD_195,2013-06-24 00:00:00+02:00,7519487
01_HOOFD_494a,2013-06-24 00:00:00+02:00,7519487
01_HOOFD_490_1a,2013-06-24 00:00:00+02:00,7519487
01_HOOFD_510_1,2013-06-24 00:00:00+02:00,7519487
01_HOOFD_510_4,2013-06-24 00:00:00+02:00,7519487
01_HOOFD_495,2013-06-24 00:00:00+02:00,7519487
01_HOOFD_370,2013-06-24 00:00:00+02:00,7519487
01_HOOFD_250_2,2013-06-24 00:00:00+02:00,7519487
01_HOOFD_250_1,2013-06-24 00:00:00+02:00,7519487
01_HOOFD_011,2013-06-24 00:00:00+02:00,7734076
01_HOOFD_020,2013-06-24 00:00:00+02:00,7734076
02_DRZ_010,2013-06-24 00:00:00+02:00,7734076
04_BPT_005,2013-06-24 00:00:00+02:00,7734076
01_HOOFD_065_0,2013-06-24 00:00:00+02:00,7734076
01_HOOFD_100_0,2013-06-24 00:00:00+02:00,7734076
01_HOOFD_015,2013-06-24 00:00:00+02:00,7734076
01_HOOFD_030_1,2013-06-24 00:00:00+02:00,7734076
01_HOOFD_061,2013-06-24 00:00:00+02:00,7734076
01_HOOFD_101,2013-06-24 00:00:00+02:00,7734076
01_HOOFD_010,2013-06-24 00:00:00+02:00,7760025
01_HOOFD_510_4,2013-06-24 08:38:42+02:00,5133260
01_HOOFD_030_2,2013-06-24 10:16:05+02:00,7734076
01_HOOFD_490_5,2013-06-25 00:00:00+02:00,5133260
01_HOOFD_330,2013-06-25 00:00:00+02:00,7077803
09_AH_I_010,2013-06-25 00:00:00+02:00,7077803
01_HOOFD_380,2013-06-25 00:00:00+02:00,7077803
01_HOOFD_430,2013-06-25 00:00:00+02:00,7077803
11_AH_II_010,2013-06-25 00:00:00+02:00,7077803
13_CRD_010,2013-06-25 00:00:00+02:00,7077803
01_HOOFD_480,2013-06-25 00:00:00+02:00,7077803
01_HOOFD_490_2,2013-06-25 00:00:00+02:00,7077803
01_HOOFD_491,2013-06-25 00:00:00+02:00,7077803
01_HOOFD_500,2013-06-25 00:00:00+02:00,7077803
01_HOOFD_510_0,2013-06-25 00:00:00+02:00,7077803
01_HOOFD_519,2013-06-25 00:00:00+02:00,7077803
01_HOOFD_250_1,2013-06-25 00:00:00+02:00,7077803
01_HOOFD_510_2a,2013-06-25 00:00:00+02:00,7077803
01_HOOFD_510_3,2013-06-25 00:00:00+02:00,7077803
01_HOOFD_490_1a,2013-06-25 00:00:00+02:00,7077803
01_HOOFD_494a,2013-06-25 00:00:00+02:00,7077803
01_HOOFD_375,2013-06-25 00:00:00+02:00,7077803
01_HOOFD_495,2013-06-25 00:00:00+02:00,7077803
01_HOOFD_370,2013-06-25 00:00:00+02:00,7077803
01_HOOFD_490_1,2013-06-25 00:00:00+02:00,7077803
01_HOOFD_510_1,2013-06-25 00:00:00+02:00,7077803
01_HOOFD_490_4,2013-06-25 00:00:00+02:00,7077803
01_HOOFD_250_2,2013-06-25 00:00:00+02:00,7077803
01_HOOFD_515,2013-06-25 00:00:00+02:00,7077803
01_HOOFD_490_5a,2013-06-25 00:00:00+02:00,7077803
01_HOOFD_491,2013-06-25 00:00:00+02:00,7139064
01_HOOFD_492_0,2013-06-25 00:00:00+02:00,7139064
01_HOOFD_493,2013-06-25 00:00:00+02:00,7139064
01_HOOFD_500,2013-06-25 00:00:00+02:00,7139064
01_HOOFD_510_0,2013-06-25 00:00:00+02:00,7139064
01_HOOFD_519,2013-06-25 00:00:00+02:00,7139064
01_HOOFD_494a,2013-06-25 00:00:00+02:00,7139064
01_HOOFD_491a,2013-06-25 00:00:00+02:00,7139064
01_HOOFD_490_4,2013-06-25 00:00:00+02:00,7139064
01_HOOFD_510_3,2013-06-25 00:00:00+02:00,7139064
01_HOOFD_490_5a,2013-06-25 00:00:00+02:00,7139064
01_HOOFD_495,2013-06-25 00:00:00+02:00,7139064
01_HOOFD_510_2a,2013-06-25 00:00:00+02:00,7139064
01_HOOFD_515,2013-06-25 00:00:00+02:00,7139064
01_HOOFD_510_1,2013-06-25 00:00:00+02:00,7139064
01_HOOFD_491,2013-06-25 00:00:00+02:00,7165130
01_HOOFD_492_0,2013-06-25 00:00:00+02:00,7165130
01_HOOFD_493,2013-06-25 00:00:00+02:00,7165130
01_HOOFD_500,2013-06-25 00:00:00+02:00,7165130
01_HOOFD_510_0,2013-06-25 00:00:00+02:00,7165130
01_HOOFD_519,2013-06-25 00:00:00+02:00,7165130
01_HOOFD_490_4,2013-06-25 00:00:00+02:00,7165130
01_HOOFD_510_3,2013-06-25 00:00:00+02:00,7165130
01_HOOFD_491a,2013-06-25 00:00:00+02:00,7165130
01_HOOFD_515,2013-06-25 00:00:00+02:00,7165130
01_HOOFD_490_5a,2013-06-25 00:00:00+02:00,7165130
01_HOOFD_494a,2013-06-25 00:00:00+02:00,7165130
01_HOOFD_495,2013-06-25 00:00:00+02:00,7165130
01_HOOFD_510_2a,2013-06-25 00:00:00+02:00,7165130
01_HOOFD_510_1,2013-06-25 00:00:00+02:00,7165130
01_HOOFD_510_2a,2013-06-25 00:00:00+02:00,7358567
01_HOOFD_510_2,2013-06-25 00:00:00+02:00,7358567
01_HOOFD_490_5,2013-06-25 00:00:00+02:00,7358567
01_HOOFD_490_5a,2013-06-25 00:00:00+02:00,7358567
01_HOOFD_491,2013-06-25 00:00:00+02:00,7405355
01_HOOFD_500,2013-06-25 00:00:00+02:00,7405355
01_HOOFD_510_0,2013-06-25 00:00:00+02:00,7405355
01_HOOFD_510_1,2013-06-25 00:00:00+02:00,7405355
01_HOOFD_490_4,2013-06-25 00:00:00+02:00,7405355
01_HOOFD_490_5a,2013-06-25 00:00:00+02:00,7405355
01_HOOFD_510_4,2013-06-25 00:00:00+02:00,7405355
01_HOOFD_510_3,2013-06-25 00:00:00+02:00,7405355
01_HOOFD_515,2013-06-25 00:00:00+02:00,7405355
01_HOOFD_510_2a,2013-06-25 00:00:00+02:00,7405355
01_HOOFD_495,2013-06-25 00:00:00+02:00,7405355
01_HOOFD_494a,2013-06-25 00:00:00+02:00,7405355
01_HOOFD_110_0,2013-06-25 00:00:00+02:00,7491439
01_HOOFD_180,2013-06-25 00:00:00+02:00,7491439
08_AWB45_005,2013-06-25 00:00:00+02:00,7491439
01_HOOFD_200,2013-06-25 00:00:00+02:00,7491439
01_HOOFD_330,2013-06-25 00:00:00+02:00,7491439
09_AH_I_010,2013-06-25 00:00:00+02:00,7491439
01_HOOFD_380,2013-06-25 00:00:00+02:00,7491439
01_HOOFD_430,2013-06-25 00:00:00+02:00,7491439
11_AH_II_010,2013-06-25 00:00:00+02:00,7491439
13_CRD_010,2013-06-25 00:00:00+02:00,7491439
01_HOOFD_480,2013-06-25 00:00:00+02:00,7491439
01_HOOFD_490_2,2013-06-25 00:00:00+02:00,7491439
01_HOOFD_491,2013-06-25 00:00:00+02:00,7491439
01_HOOFD_492_0,2013-06-25 00:00:00+02:00,7491439
01_HOOFD_493,2013-06-25 00:00:00+02:00,7491439
01_HOOFD_195,2013-06-25 00:00:00+02:00,7491439
01_HOOFD_490_1a,2013-06-25 00:00:00+02:00,7491439
01_HOOFD_490_1,2013-06-25 00:00:00+02:00,7491439
01_HOOFD_491a,2013-06-25 00:00:00+02:00,7491439
01_HOOFD_494a,2013-06-25 00:00:00+02:00,7491439
01_HOOFD_375,2013-06-25 00:00:00+02:00,7491439
01_HOOFD_490_4,2013-06-25 00:00:00+02:00,7491439
01_HOOFD_370,2013-06-25 00:00:00+02:00,7491439
01_HOOFD_250_1,2013-06-25 00:00:00+02:00,7491439
01_HOOFD_250_2,2013-06-25 00:00:00+02:00,7491439
01_HOOFD_490_5,2013-06-25 00:00:00+02:00,7519487
01_HOOFD_490_5a,2013-06-25 00:00:00+02:00,7519487
01_HOOFD_510_2a,2013-06-25 00:00:00+02:00,7519487
01_HOOFD_510_2,2013-06-25 00:00:00+02:00,7519487
01_HOOFD_050,2013-06-25 00:00:00+02:00,7710164
01_HOOFD_011,2013-06-25 00:00:00+02:00,7711919
01_HOOFD_020,2013-06-25 00:00:00+02:00,7711919
02_DRZ_010,2013-06-25 00:00:00+02:00,7711919
01_HOOFD_050,2013-06-25 00:00:00+02:00,7711919
04_BPT_005,2013-06-25 00:00:00+02:00,7711919
01_HOOFD_065_0,2013-06-25 00:00:00+02:00,7711919
01_HOOFD_100_0,2013-06-25 00:00:00+02:00,7711919
01_HOOFD_015,2013-06-25 00:00:00+02:00,7711919
01_HOOFD_101,2013-06-25 00:00:00+02:00,7711919
01_HOOFD_061,2013-06-25 00:00:00+02:00,7711919
01_HOOFD_030_1,2013-06-25 00:00:00+02:00,7711919
01_HOOFD_011,2013-06-25 00:00:00+02:00,7752014
01_HOOFD_020,2013-06-25 00:00:00+02:00,7752014
02_DRZ_010,2013-06-25 00:00:00+02:00,7752014
04_BPT_005,2013-06-25 00:00:00+02:00,7752014
